run_id,sequence_number,created_at,send_started_at,send_returned_at,acknowledgement_at,creation_to_send_us,send_call_us,acknowledgement_us,total_us,topic,partition,offset,key_size,payload_size,compression_type,success,error_class,error_message
ab74012e-5bab-41ad-917b-663d99e2d92d,70,2026-07-15T12:08:01.747752600Z,2026-07-15T12:08:01.749028400Z,2026-07-15T12:08:01.757742600Z,2026-07-15T12:08:03.142769Z,969,8506,1385104,1394580,producer-test-variable,0,69,2,316847,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,71,2026-07-15T12:08:01.757742600Z,2026-07-15T12:08:01.758370700Z,2026-07-15T12:08:01.758370700Z,2026-07-15T12:08:03.147948600Z,663,379,1389380,1390424,producer-test-variable,0,70,2,202688,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,72,2026-07-15T12:08:01.758942400Z,2026-07-15T12:08:01.758942400Z,2026-07-15T12:08:01.759518100Z,2026-07-15T12:08:03.154342900Z,354,371,1395220,1395946,producer-test-variable,0,71,2,141234,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,73,2026-07-15T12:08:01.759518100Z,2026-07-15T12:08:01.761192300Z,2026-07-15T12:08:01.779087200Z,2026-07-15T12:08:03.173419700Z,2026,17378,1394464,1413869,producer-test-variable,0,72,2,868883,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,74,2026-07-15T12:08:01.779087200Z,2026-07-15T12:08:01.782083100Z,2026-07-15T12:08:01.798100900Z,2026-07-15T12:08:03.203176700Z,3039,16383,1404987,1424410,producer-test-variable,0,73,2,1043279,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,75,2026-07-15T12:08:01.798100900Z,2026-07-15T12:08:01.799350Z,2026-07-15T12:08:01.810377300Z,2026-07-15T12:08:03.211197200Z,1131,11245,1400288,1412664,producer-test-variable,0,74,2,371998,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,76,2026-07-15T12:08:01.810996Z,2026-07-15T12:08:01.813464900Z,2026-07-15T12:08:01.831909500Z,2026-07-15T12:08:03.234505100Z,2707,18551,1402318,1423577,producer-test-variable,0,75,2,885343,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,77,2026-07-15T12:08:01.831909500Z,2026-07-15T12:08:01.832525100Z,2026-07-15T12:08:01.833177600Z,2026-07-15T12:08:03.241655700Z,633,611,1408391,1409635,producer-test-variable,0,76,2,193712,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,78,2026-07-15T12:08:01.833177600Z,2026-07-15T12:08:01.835514900Z,2026-07-15T12:08:01.847910800Z,2026-07-15T12:08:03.262423800Z,2265,12360,1415723,1430349,producer-test-variable,0,77,2,809819,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,79,2026-07-15T12:08:01.847910800Z,2026-07-15T12:08:01.851829200Z,2026-07-15T12:08:01.897937400Z,2026-07-15T12:08:03.287348800Z,3793,46367,1389369,1439530,producer-test-variable,0,78,2,875218,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,80,2026-07-15T12:08:01.897937400Z,2026-07-15T12:08:01.901431500Z,2026-07-15T12:08:01.920597400Z,2026-07-15T12:08:03.309226200Z,3154,19307,1388306,1410768,producer-test-variable,0,79,2,952604,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,81,2026-07-15T12:08:01.920597400Z,2026-07-15T12:08:01.923171700Z,2026-07-15T12:08:01.948287200Z,2026-07-15T12:08:03.329059600Z,2891,24760,1380843,1408494,producer-test-variable,0,80,2,1022063,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,82,2026-07-15T12:08:01.948287200Z,2026-07-15T12:08:01.950564700Z,2026-07-15T12:08:01.994631100Z,2026-07-15T12:08:03.347245600Z,2037,44017,1352895,1398949,producer-test-variable,0,81,2,548181,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,83,2026-07-15T12:08:01.994631100Z,2026-07-15T12:08:01.996974600Z,2026-07-15T12:08:01.998125800Z,2026-07-15T12:08:03.363330500Z,2718,734,1365309,1368763,producer-test-variable,0,82,2,874444,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,84,2026-07-15T12:08:01.998125800Z,2026-07-15T12:08:01.998746700Z,2026-07-15T12:08:02.016798100Z,2026-07-15T12:08:03.371795900Z,1029,17634,1355627,1374291,producer-test-variable,0,83,2,339151,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,85,2026-07-15T12:08:02.016798100Z,2026-07-15T12:08:02.019637900Z,2026-07-15T12:08:02.037976400Z,2026-07-15T12:08:03.401762600Z,3036,18414,1363906,1385357,producer-test-variable,0,84,2,985283,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,86,2026-07-15T12:08:02.038332300Z,2026-07-15T12:08:02.040111700Z,2026-07-15T12:08:02.040796600Z,2026-07-15T12:08:03.412151100Z,1712,2277,1369727,1373718,producer-test-variable,0,85,2,269796,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,87,2026-07-15T12:08:02.040796600Z,2026-07-15T12:08:02.042658200Z,2026-07-15T12:08:02.059837200Z,2026-07-15T12:08:03.419648200Z,622,16646,1359899,1377168,producer-test-variable,0,86,2,178117,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,88,2026-07-15T12:08:02.059837200Z,2026-07-15T12:08:02.062217600Z,2026-07-15T12:08:02.093966800Z,2026-07-15T12:08:03.436056500Z,2522,32695,1341023,1376241,producer-test-variable,0,87,2,813011,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,89,2026-07-15T12:08:02.093966800Z,2026-07-15T12:08:02.095395400Z,2026-07-15T12:08:02.107667100Z,2026-07-15T12:08:03.447257300Z,1729,10905,1339782,1352418,producer-test-variable,0,88,2,521235,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,90,2026-07-15T12:08:02.107667100Z,2026-07-15T12:08:02.108237500Z,2026-07-15T12:08:02.108860800Z,2026-07-15T12:08:03.452550600Z,679,551,1343839,1345070,producer-test-variable,0,89,2,137164,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,91,2026-07-15T12:08:02.108860800Z,2026-07-15T12:08:02.108860800Z,2026-07-15T12:08:02.128072500Z,2026-07-15T12:08:03.465599500Z,1500,17786,1337947,1357234,producer-test-variable,0,90,2,405434,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,92,2026-07-15T12:08:02.128072500Z,2026-07-15T12:08:02.128642200Z,2026-07-15T12:08:02.129317200Z,2026-07-15T12:08:03.471718700Z,582,502,1342686,1343771,producer-test-variable,0,91,2,89908,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,93,2026-07-15T12:08:02.129317200Z,2026-07-15T12:08:02.130434200Z,2026-07-15T12:08:02.148467100Z,2026-07-15T12:08:03.480567700Z,1182,17868,1332491,1351542,producer-test-variable,0,92,2,282192,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,94,2026-07-15T12:08:02.148467100Z,2026-07-15T12:08:02.151062500Z,2026-07-15T12:08:02.184302200Z,2026-07-15T12:08:03.495223200Z,2607,33322,1310898,1346829,producer-test-variable,0,93,2,933428,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,95,2026-07-15T12:08:02.184302200Z,2026-07-15T12:08:02.184886Z,2026-07-15T12:08:02.185772200Z,2026-07-15T12:08:03.502118Z,735,572,1316415,1317724,producer-test-variable,0,94,2,242008,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,96,2026-07-15T12:08:02.185772200Z,2026-07-15T12:08:02.187439800Z,2026-07-15T12:08:02.227109700Z,2026-07-15T12:08:03.514031200Z,1703,39655,1286866,1328226,producer-test-variable,0,95,2,383245,none,true,,
ab74012e-5bab-41ad-917b-663d99e2d92d,97,2026-07-15T12:08:02.227109700Z,2026-07-15T12:08:02.227593Z,2026-07-15T12:08:02.255318700Z,2026-07-15T12:08:03.537529600Z,1737,26376,1282430,1310545,producer-test-variable,0,96,2,567092,none,true,,
